date,actual,predicted_probability,prediction,close,market_return,signal,strategy_return,benchmark_cumulative,strategy_cumulative
2023-07-26,0,0.40462348,0,455.510009765625,0.00015371360408278356,0.0,0.0,1.1490590644679002,0.9923881935938945
2023-07-27,1,0.40111,0,452.489990234375,-0.006629974021435614,0.0,-0.0,1.141440832721383,0.9923881935938945
2023-07-28,0,0.4078267,0,456.9200134277344,0.009790323076682261,0.0,0.0,1.1526159072466426,0.9923881935938945
2023-07-31,0,0.4087467,0,457.7900085449219,0.0019040424836307412,0.0,0.0,1.1548105369013488,0.9923881935938945
2023-08-01,0,0.4061442,0,456.4800109863281,-0.002861568697747563,0.0,-0.0,1.1515059672171228,0.9923881935938945
2023-08-02,0,0.40764195,0,450.1300048828125,-0.013910808689727716,0.0,-0.0,1.1354875880020856,0.9923881935938945
2023-08-03,0,0.4256484,0,448.8399963378906,-0.0028658577098359395,0.0,-0.0,1.132233442143587,0.9923881935938945
2023-08-04,1,0.43774614,0,446.80999755859375,-0.004522767123829707,0.0,-0.0,1.1271126139549594,0.9923881935938945
2023-08-07,0,0.45274162,0,450.7099914550781,0.008728528720920004,0.0,0.0,1.1369506487775765,0.9923881935938945
2023-08-08,0,0.45588863,0,448.75,-0.004348675405997704,0.0,-0.0,1.1320064194534043,0.9923881935938945
2023-08-09,0,0.46357247,0,445.75,-0.006685236768802283,0.0,-0.0,1.1244386885155542,0.9923881935938945
2023-08-10,0,0.4701157,0,445.9100036621094,0.0003589538129207259,0.0,0.0,1.1248423100701923,0.9923881935938945
2023-08-11,1,0.4758414,0,445.6499938964844,-0.0005830991982453959,0.0,-0.0,1.124186415421038,0.9923881935938945
2023-08-14,0,0.47689307,0,448.1099853515625,0.005520007828496709,0.0,0.0,1.1303919332348518,0.9923881935938945
2023-08-15,0,0.47310528,0,442.8900146484375,-0.011648860489082202,0.0,-0.0,1.1172241553066151,0.9923881935938945
2023-08-16,0,0.47865072,0,439.6400146484375,-0.007338164990194795,0.0,-0.0,1.1090257801239443,0.9923881935938945
2023-08-17,0,0.4839388,0,436.2900085449219,-0.007619884432481627,0.0,-0.0,1.100575131846757,0.9923881935938945
2023-08-18,1,0.4947093,0,436.5,0.00048131162979969666,0.0,0.0,1.101104851457183,0.9923881935938945
2023-08-21,0,0.50038505,1,439.3399963378906,0.0065062917248353,0.0,0.0,1.1082689608403948,0.9923881935938945
2023-08-22,1,0.4977728,0,438.1499938964844,-0.002708613946659777,1.0,-0.002708613946659777,1.1052670880764124,0.9897001970922256
2023-08-23,0,0.49259448,0,443.0299987792969,0.011137749516813678,0.0,0.0,1.1175772760525855,0.9897001970922256
2023-08-24,1,0.4839754,0,436.8900146484375,-0.013859070825400499,0.0,-0.0,1.1020886934309146,0.9897001970922256
2023-08-25,1,0.4874856,0,439.9700012207031,0.007049798505337934,0.0,0.0,1.1098581966546137,0.9897001970922256
2023-08-28,1,0.4881804,0,442.760009765625,0.006341360859106304,0.0,0.0,1.1168962079820375,0.9897001970922256
2023-08-29,1,0.47970983,0,449.1600036621094,0.014454769525983568,0.0,0.0,1.133040685252863,0.9897001970922256
2023-08-30,0,0.46756625,0,451.010009765625,0.004118813092065299,0.0,0.0,1.137707468061125,0.9897001970922256
2023-08-31,0,0.45322725,0,450.3500061035156,-0.0014633902747576144,0.0,-0.0,1.1360425580168452,0.9897001970922256
2023-09-01,0,0.4421056,0,451.1900024414063,0.0018652077861804894,0.0,0.0,1.1381615134414906,0.9897001970922256
2023-09-05,0,0.43659267,0,449.239990234375,-0.0043219313293284545,0.0,-0.0,1.133242457538712,0.9897001970922256
2023-09-06,0,0.43168503,0,446.2200012207031,-0.006722440297659893,0.0,-0.0,1.1256243027751345,0.9897001970922256
2023-09-07,0,0.4331074,0,444.8500061035156,-0.003070223462506516,0.0,-0.0,1.1221683846307868,0.9897001970922256
2023-09-08,1,0.43310833,0,445.5199890136719,0.0015060872225780564,0.0,0.0,1.1238584680964603,0.9897001970922256
2023-09-11,0,0.43209824,0,448.4500122070313,0.006576636886363119,0.0,0.0,1.1312496771527951,0.9897001970922256
2023-09-12,0,0.43014586,0,445.989990234375,-0.005485610225651194,0.0,-0.0,1.125044082356041,0.9897001970922256
2023-09-13,1,0.43217736,0,446.510009765625,0.001165989243338661,0.0,0.0,1.12635587165435,0.9897001970922256
2023-09-14,0,0.43388453,0,450.3599853515625,0.008622372403159329,0.0,0.0,1.136067731438239,0.9897001970922256
2023-09-15,0,0.4277582,0,443.3699951171875,-0.015520895420845227,0.0,-0.0,1.1184349429875893,0.9897001970922256
2023-09-18,0,0.44006458,0,443.6300048828125,0.0005864396970667318,0.0,0.0,1.1190908376367437,0.9897001970922256
2023-09-19,0,0.44630542,0,442.7099914550781,-0.0020738304839804655,0.0,-0.0,1.1167700329433095,0.9897001970922256
2023-09-20,0,0.4571879,0,438.6400146484375,-0.009193324942280201,0.0,-0.0,1.1065032031446607,0.9897001970922256
2023-09-21,0,0.47368369,0,431.3900146484375,-0.016528359834683037,0.0,-0.0,1.0882145200448563,0.9897001970922256
2023-09-22,1,0.49041605,0,430.4200134277344,-0.0022485481530990503,0.0,-0.0,1.0857676172956339,0.9897001970922256
2023-09-25,0,0.50042355,1,432.2300109863281,0.004205189122549191,0.0,0.0,1.0903334754695015,0.9897001970922256
2023-09-26,0,0.50158334,1,425.8800048828125,-0.014691266090073651,1.0,-0.014691266090073651,1.0743150962544643,0.9751602481473454
2023-09-27,1,0.5073796,1,426.0499877929688,0.00039913334321273197,1.0,0.00039913334321273197,1.0747438912304963,0.9755494671173566
2023-09-28,0,0.5106286,1,428.5199890136719,0.005797444646104211,1.0,0.005797444646104211,1.0809746594486438,0.9812051611525059
2023-09-29,0,0.50842136,1,427.4800109863281,-0.0024269066881511536,1.0,-0.0024269066881511536,1.078351234817906,0.9788238677844564
2023-10-02,0,0.50948703,1,427.30999755859375,-0.00039771082475204,1.0,-0.00039771082475204,1.0779223628589343,0.9784345789367128
2023-10-03,1,0.50671494,1,421.5899963378906,-0.013386069255070021,1.0,-0.013386069255070021,1.063493219458116,0.9653371859015107
2023-10-04,0,0.511142,1,424.6600036621094,0.007281973839242228,1.0,0.007281973839242228,1.0712375492604214,0.9723667460352933
2023-10-05,1,0.5116693,1,424.5,-0.0003767806262175988,1.0,-0.0003767806262175988,1.0708339277057832,0.9720003770838089
2023-10-06,1,0.50770545,1,429.5400085449219,0.011872811648814707,1.0,0.011872811648814707,1.0835477372365945,0.9835407544835019
2023-10-09,1,0.5054067,1,432.2900085449219,0.00640219757250482,1.0,0.00640219757250482,1.0904848239296236,0.9898375767143157
2023-10-10,1,0.4947502,0,434.5400085449219,0.00520483924107662,1.0,0.00520483924107662,1.0961606221330111,0.9949895221758905
2023-10-11,0,0.47910511,0,436.3200073242188,0.004096282837700915,0.0,0.0,1.100650806076818,0.9949895221758905
2023-10-12,0,0.46142522,0,433.6600036621094,-0.006096451268467362,0.0,-0.0,1.0939407420739715,0.9949895221758905
2023-10-13,1,0.45537898,0,431.5,-0.004980868984616693,0.0,-0.0,1.0884919665607666,0.9949895221758905
2023-10-16,0,0.45610008,0,436.0400085449219,0.010521456651035654,0.0,0.0,1.0999444876019362,0.9949895221758905
2023-10-17,0,0.44465816,0,436.0199890136719,-4.591214305493807e-05,0.0,-0.0,1.0998939867932689,0.9949895221758905
2023-10-18,0,0.43741393,0,430.2099914550781,-0.013325071567788949,0.0,-0.0,1.085237820702268,0.9949895221758905
2023-10-19,0,0.44533437,0,426.4299926757813,-0.00878640397567687,0.0,-0.0,1.0757024827998947,0.9949895221758905
2023-10-20,0,0.4579383,0,421.1900024414063,-0.01228804334679856,0.0,-0.0,1.0624842040629907,0.9949895221758905
2023-10-23,1,0.4718637,0,420.4599914550781,-0.0017332106225140809,0.0,-0.0,1.0606426951542554,0.9949895221758905
2023-10-24,0,0.47776482,0,423.6300048828125,0.0075393937405647815,0.0,0.0,1.068639298051077,0.9949895221758905
2023-10-25,0,0.47781202,0,417.5499877929688,-0.014352187096675517,0.0,-0.0,1.053301986906588,0.9949895221758905
2023-10-26,0,0.48480263,0,412.5499877929688,-0.011974614168780984,0.0,-0.0,1.0406891020101712,0.9949895221758905
2023-10-27,1,0.49752846,0,410.6799926757813,-0.004532772203415858,0.0,-0.0,1.0359718953761816,0.9949895221758905
2023-10-30,1,0.5069956,1,415.5899963378906,0.011955789786880722,0.0,0.0,1.0483577575824157,0.9949895221758905
2023-10-31,1,0.5078109,1,418.2000122070313,0.006280266349382169,1.0,0.006280266349382169,1.0549417235294742,1.0012383213899996
2023-11-01,1,0.505041,1,422.6600036621094,0.010664732962442303,1.0,0.010664732962442303,1.0661923953018546,1.011916260719388
2023-11-02,1,0.49672592,0,430.760009765625,0.019164354406221662,1.0,0.019164354406221662,1.0866252842306376,1.0313089825692328
2023-11-03,1,0.4816024,0,434.6900024414063,0.009123392577504053,0.0,0.0,1.0965389932833156,1.0313089825692328
2023-11-06,1,0.4662408,0,435.6900024414063,0.002300489991450494,0.0,0.0,1.099061570262599,1.0313089825692328
2023-11-07,0,0.45330143,0,436.9299926757813,0.0028460378421049093,0.0,0.0,1.1021895410823697,1.0313089825692328
2023-11-08,0,0.44175994,0,437.25,0.0007323995367287672,0.0,0.0,1.1029967841916457,1.0313089825692328
2023-11-09,1,0.43183655,0,433.8399963378906,-0.007798750513686392,0.0,-0.0,1.0943947874543367,1.0313089825692328
2023-11-10,0,0.42777583,0,440.6099853515625,0.01560480608246917,0.0,0.0,1.1114726058902267,1.0313089825692328
2023-11-13,1,0.4246056,0,440.1900024414063,-0.0009531851844463146,0.0,-0.0,1.1104131666693742,1.0313089825692328
2023-11-14,1,0.41922867,0,448.7300109863281,0.019400732632628426,0.0,0.0,1.131955995627677,1.0313089825692328
2023-11-15,0,0.41232595,0,449.6799926757813,0.0021170451411642865,0.0,0.0,1.1343523975682324,1.0313089825692328
2023-11-16,0,0.40254238,0,450.2300109863281,0.001223132715498343,0.0,0.0,1.135739861096602,1.0313089825692328
2023-11-17,1,0.39421225,0,450.7900085449219,0.0012438032670611943,0.0,0.0,1.1371524980463656,1.0313089825692328
2023-11-20,0,0.3902707,0,454.260009765625,0.00769760011297449,0.0,0.0,1.1459058432437965,1.0313089825692328
2023-11-21,1,0.38899145,0,453.2699890136719,-0.0021794142796411897,0.0,-0.0,1.1434084396859068,1.0313089825692328
2023-11-22,0,0.38611954,0,455.0199890136719,0.0038608335923762116,0.0,0.0,1.1478229493996526,1.0313089825692328
2023-11-24,0,0.38616723,0,455.2999877929688,0.0006153548988119262,0.0,0.0,1.1485292678745345,1.0313089825692328
2023-11-27,0,0.38406658,0,454.4800109863281,-0.0018009594303207699,0.0,-0.0,1.1464608132585563,1.0313089825692328
2023-11-28,0,0.3850164,0,454.9299926757813,0.000990102267592885,0.0,0.0,1.14759592670947,1.0313089825692328
2023-11-29,1,0.3869686,0,454.6099853515625,-0.0007034210304240895,0.0,-0.0,1.1467886836001935,1.0313089825692328
2023-11-30,1,0.38856015,0,456.3999938964844,0.003937459806426347,0.0,0.0,1.1513041179483339,1.0313089825692328
2023-12-01,0,0.38576674,0,459.1000061035156,0.005915890103284305,0.0,0.0,1.1581151065855748,1.0313089825692328
2023-12-04,0,0.3860926,0,456.6900024414063,-0.005249408908885811,0.0,-0.0,1.1520356868275492,1.0313089825692328
2023-12-05,0,0.3903437,0,456.6000061035156,-0.00019706220282811326,0.0,-0.0,1.1518086641373664,1.0313089825692328
2023-12-06,1,0.3958642,0,454.760009765625,-0.004029777295871284,0.0,-0.0,1.1471671317334378,1.0313089825692328
2023-12-07,1,0.40546042,0,458.2300109863281,0.007630400972353568,0.0,0.0,1.1559204769308686,1.0313089825692328
2023-12-08,1,0.40745318,0,460.2000122070313,0.004299153642213005,0.0,0.0,1.1608899566593747,1.0313089825692328
2023-12-11,1,0.4070431,0,461.989990234375,0.003889565362589442,0.0,0.0,1.165405314024575,1.0313089825692328
2023-12-12,1,0.40460557,0,464.1000061035156,0.004567232870283933,0.0,0.0,1.1707279914819917,1.0313089825692328
2023-12-13,1,0.3988354,0,470.5,0.013790118104538118,0.0,0.0,1.1868724687528172,1.0313089825692328
2023-12-14,0,0.39477262,0,472.010009765625,0.003209372509298536,0.0,0.0,1.1906815846260757,1.0313089825692328
2023-12-15,1,0.39105818,0,469.3299865722656,-0.00567789482831127,0.0,-0.0,1.1839210198145618,1.0313089825692328
2023-12-18,1,0.3939871,0,471.9700012207031,0.0056250713228847005,0.0,0.0,1.190580659991681,1.0313089825692328
2023-12-19,0,0.3922904,0,474.8399963378906,0.0060808846108111325,0.0,0.0,1.1978204436049538,1.0313089825692328
2023-12-20,1,0.3889942,0,468.260009765625,-0.013857271129248727,0.0,-0.0,1.1812219209537629,1.0313089825692328
2023-12-21,1,0.4030406,0,472.7000122070313,0.009481916774461752,0.0,0.0,1.1924221689004162,1.0313089825692328
2023-12-22,1,0.40800422,0,473.6499938964844,0.0020096925426711376,0.0,0.0,1.194818570840971,1.0313089825692328
2023-12-26,0,0.40701342,0,475.6499938964844,0.004222527236930729,0.0,0.0,1.1998637247995378,1.0313089825692328
2023-12-27,0,0.40453017,0,476.510009765625,0.0018080855254416495,0.0,0.0,1.2020331810328504,1.0313089825692328
2023-12-28,0,0.40112993,0,476.6900024414063,0.00037773115379002853,0.0,0.0,1.2024872264132158,1.0313089825692328
2023-12-29,0,0.3981836,0,475.30999755859375,-0.002894973411954882,0.0,-0.0,1.1990060578645343,1.0313089825692328
2024-01-02,0,0.40239263,0,472.6499938964844,-0.005596355380219964,0.0,-0.0,1.1922959938616877,1.0313089825692328
2024-01-03,0,0.4099129,0,468.7900085449219,-0.008166688673242328,0.0,-0.0,1.1825588836734653,1.0313089825692328
2024-01-04,0,0.42046136,0,467.2799987792969,-0.0032210792425203527,0.0,-0.0,1.1787497678002066,1.0313089825692328
2024-01-05,1,0.4330584,0,467.9200134277344,0.00136965984015891,0.0,0.0,1.180364254018759,1.0313089825692328
2024-01-08,0,0.44155258,0,474.6000061035156,0.014275928543528549,0.0,0.0,1.1972150497644662,1.0313089825692328
2024-01-09,1,0.4401072,0,473.8800048828125,-0.0015170695563498926,0.0,-0.0,1.1953987912600645,1.0313089825692328
2024-01-10,0,0.43820906,0,476.55999755859375,0.0056554246817059894,0.0,0.0,1.2021592790886382,1.0313089825692328
2024-01-11,0,0.43395656,0,476.3500061035156,-0.00044064012118916196,0.0,-0.0,1.2016295594782118,1.0313089825692328
2024-01-12,0,0.42804986,0,476.6799926757813,0.00069273972507089,0.0,0.0,1.2024619760088817,1.0313089825692328
2024-01-16,0,0.4252396,0,474.9299926757813,-0.0036712260361014826,0.0,-0.0,1.198047466295136,1.0313089825692328
2024-01-17,1,0.42802837,0,472.2900085449219,-0.0055586805878180545,0.0,-0.0,1.1913879031009564,1.0313089825692328
2024-01-18,1,0.43616924,0,476.489990234375,0.00889280233217904,0.0,0.0,1.2019826802241824,1.0313089825692328
2024-01-19,1,0.43616122,0,482.4299926757813,0.01246616416534696,0.0,0.0,1.2169667936397608,1.0313089825692328
2024-01-22,1,0.4300229,0,483.4500122070313,0.002114336891851476,0.0,0.0,1.2195398714277115,1.0313089825692328
2024-01-23,0,0.4206823,0,484.8599853515625,0.0029164817642561847,0.0,0.0,1.2230966372235137,1.0313089825692328
2024-01-24,1,0.41057587,0,485.3900146484375,0.0010931594952936496,0.0,0.0,1.2244336769261563,1.0313089825692328
2024-01-25,0,0.40308112,0,488.0299987792969,0.0054388925424671,0.0,0.0,1.2310932401203356,1.0313089825692328
2024-01-26,1,0.39549133,0,487.4100036621094,-0.0012704037021049608,0.0,-0.0,1.2295292547104504,1.0313089825692328
2024-01-29,0,0.39227286,0,491.2699890136719,0.007919380649885843,0.0,0.0,1.2392663648986728,1.0313089825692328
2024-01-30,0,0.39183384,0,490.8900146484375,-0.0007734532410523798,0.0,-0.0,1.2383078503122147,1.0313089825692328
2024-01-31,1,0.38981065,0,482.8800048828125,-0.016317320635176435,0.0,-0.0,1.2181019840736143,1.0313089825692328
2024-02-01,1,0.40949222,0,489.2000122070313,0.013088152875065928,0.0,0.0,1.2340446890585908,1.0313089825692328
2024-02-02,0,0.41658878,0,494.3500061035156,0.010527378920638375,0.0,0.0,1.247035945105312,1.0313089825692328
2024-02-05,1,0.41733348,0,492.5499877929688,-0.00364118193248264,0.0,-0.0,1.242495260352838,1.0313089825692328
2024-02-06,1,0.41519254,0,493.9800109863281,0.0029033057127196837,0.0,0.0,1.2461026039402476,1.0313089825692328
2024-02-07,0,0.40979767,0,498.1000061035156,0.008340408570300495,0.0,0.0,1.2564956087776247,1.0313089825692328
2024-02-08,1,0.40465364,0,498.3200073242188,0.000441680823142665,0.0,0.0,1.2570505787923847,1.0313089825692328
2024-02-09,0,0.40101078,0,501.2000122070313,0.0057794285609300555,0.0,0.0,1.264315612809991,1.0313089825692328
2024-02-12,0,0.39866292,0,500.9800109863281,-0.0004389489532021784,0.0,-0.0,1.263760642795231,1.0313089825692328
2024-02-13,1,0.3974737,0,494.0799865722656,-0.01377305334094614,0.0,-0.0,1.2463548000518239,1.0313089825692328
2024-02-14,1,0.41105095,0,498.5700073242188,0.009087639398436709,0.0,0.0,1.2576812230372054,1.0313089825692328
2024-02-15,0,0.41456035,0,502.010009765625,0.00689973803251509,0.0,0.0,1.2663588940045754,1.0313089825692328
2024-02-16,0,0.4118506,0,499.510009765625,-0.004979980381600746,0.0,-0.0,1.260052451556367,1.0313089825692328
2024-02-20,0,0.4148571,0,496.760009765625,-0.0055053951797489065,0.0,-0.0,1.2531153648633377,1.0313089825692328
2024-02-21,1,0.42017052,0,497.2099914550781,0.0009058331600915182,0.0,0.0,1.2542504783142512,1.0313089825692328
2024-02-22,0,0.41825464,0,507.5,0.020695498324175388,0.0,0.0,1.2802078169863,1.0313089825692328
2024-02-23,0,0.41519806,0,507.8500061035156,0.0006896671990455072,0.0,0.0,1.2810907343256372,1.0313089825692328
2024-02-26,0,0.4115488,0,505.989990234375,-0.003662529972996542,0.0,-0.0,1.2763987011130415,1.0313089825692328
2024-02-27,0,0.40997177,0,506.9299926757813,0.0018577490850577583,0.0,0.0,1.2787699296322033,1.0313089825692328
2024-02-28,1,0.40895256,0,506.260009765625,-0.0013216478011487398,0.0,-0.0,1.2770798461665298,1.0313089825692328
2024-02-29,1,0.41050473,0,508.0799865722656,0.003594944833748892,0.0,0.0,1.281670877761791,1.0313089825692328
2024-03-01,0,0.4101432,0,512.8499755859375,0.00938826393429193,0.0,0.0,1.293703542239114,1.0313089825692328
2024-03-04,0,0.40746203,0,512.2999877929688,-0.0010724145835053767,0.0,-0.0,1.2923161556936844,1.0313089825692328
2024-03-05,1,0.4035194,0,507.1799926757813,-0.00999413476319766,0.0,-0.0,1.2794005738770242,1.0313089825692328
2024-03-06,1,0.40782058,0,509.75,0.005067249026642129,0.0,0.0,1.285883615189688,1.0313089825692328
2024-03-07,0,0.40994877,0,514.8099975585938,0.00992642973731006,0.0,0.0,1.2986478485462267,1.0313089825692328
2024-03-08,0,0.40881902,0,511.7200012207031,-0.00600220732414769,0.0,-0.0,1.290853094918194,1.0313089825692328
2024-03-11,1,0.4121613,0,511.2799987792969,-0.0008598499967885642,0.0,-0.0,1.2897431548886742,1.0313089825692328
2024-03-12,0,0.4107129,0,516.780029296875,0.010757374688447952,0.0,0.0,1.3036174052576726,1.0313089825692328
2024-03-13,0,0.40858653,0,515.969970703125,-0.0015675114126452172,0.0,-0.0,1.3015739700972082,1.0313089825692328
2024-03-14,0,0.40867794,0,514.9500122070312,-0.001976778793354672,0.0,-0.0,1.2990010462751376,1.0313089825692328
2024-03-15,1,0.41311586,0,509.8299865722656,-0.009942762430127261,0.0,-0.0,1.2860853874755371,1.0313089825692328
2024-03-18,1,0.42100373,0,512.8599853515625,0.005943155285291102,0.0,0.0,1.293728792643448,1.0313089825692328
2024-03-19,1,0.42317876,0,515.7100219726562,0.005557143669806974,0.0,0.0,1.3009182294139334,1.0313089825692328
2024-03-20,1,0.42049432,0,520.47998046875,0.009249303470675319,0.0,0.0,1.3129508169083166,1.0313089825692328
2024-03-21,0,0.41475648,0,522.2000122070312,0.003304702971922424,0.0,0.0,1.3172897293749415,1.0313089825692328
2024-03-22,0,0.40881577,0,521.2100219726562,-0.001895806609024997,0.0,-0.0,1.3147924027999918,1.0313089825692328
2024-03-25,0,0.40544456,0,519.77001953125,-0.0027628065092766274,0.0,-0.0,1.3111598857911886,1.0313089825692328
2024-03-26,1,0.40202338,0,518.8099975585938,-0.0018470129799368351,0.0,-0.0,1.3087381564633598,1.0313089825692328
2024-03-27,0,0.40466008,0,523.1699829101562,0.008403819070718743,0.0,0.0,1.319736555141224,1.0313089825692328
2024-03-28,0,0.4054658,0,523.0700073242188,-0.00019109579907738983,0.0,-0.0,1.3194843590296474,1.0313089825692328
2024-04-01,0,0.4029415,0,522.1599731445312,-0.0017397942282005863,0.0,-0.0,1.3171887277576066,1.0313089825692328
2024-04-02,0,0.40246415,0,518.8400268554688,-0.006358101845817976,0.0,-0.0,1.3088139076763603,1.0313089825692328
2024-04-03,0,0.41132927,0,519.4099731445312,0.0010985010013910834,0.0,0.0,1.3102516410645773,1.0313089825692328
2024-04-04,1,0.41588932,0,513.0700073242188,-0.012206091812080655,0.0,-0.0,1.2942585892368137,1.0313089825692328
2024-04-05,0,0.4349722,0,518.4299926757812,0.010446888874904303,0.0,0.0,1.3077795648939612,1.0313089825692328
2024-04-08,0,0.43508825,0,518.719970703125,0.0005593388334788063,0.0,0.0,1.3085110567902365,1.0313089825692328
2024-04-09,0,0.432386,0,519.3200073242188,0.0011567640634317922,0.0,0.0,1.3100246953573347,1.0313089825692328
2024-04-10,1,0.4341797,0,514.1199951171875,-0.010013117410638928,0.0,-0.0,1.2969072642718853,1.0313089825692328
2024-04-11,0,0.44704258,0,518.0,0.007546885784763369,0.0,0.0,1.306694875268775,1.0313089825692328
2024-04-12,0,0.44999957,0,510.8500061035156,-0.013803077020240084,0.0,-0.0,1.2886584652634872,1.0313089825692328
2024-04-15,0,0.46279556,0,504.4500122070313,-0.012528127278102597,0.0,-0.0,1.272513987992662,1.0313089825692328
2024-04-16,0,0.48090303,0,503.5299987792969,-0.0018237950351299714,0.0,-0.0,1.2701931832992275,1.0313089825692328
2024-04-17,0,0.4865156,0,500.5499877929688,-0.005918239218224319,0.0,-0.0,1.2626758761871049,1.0313089825692328
2024-04-18,0,0.4955915,0,499.5199890136719,-0.002057734101320041,0.0,-0.0,1.2600776249777605,1.0313089825692328
2024-04-19,1,0.49907628,0,495.1600036621094,-0.00872835011101658,0.0,-0.0,1.2490792262998964,1.0313089825692328
2024-04-22,1,0.503513,1,499.7200012207031,0.00920913952029423,0.0,0.0,1.2605821711667933,1.0313089825692328
2024-04-23,0,0.50082946,1,505.6499938964844,0.011866630635747333,1.0,0.011866630635747333,1.275541034178038,1.0435471453367102
2024-04-24,0,0.49367058,0,505.4100036621094,-0.00047461729906428385,1.0,-0.00047461729906428385,1.2749356403375507,1.0430518598091443
2024-04-25,1,0.48357052,0,503.489990234375,-0.003798922486342393,0.0,-0.0,1.270092258664833,1.0430518598091443
2024-04-26,1,0.48280153,0,508.260009765625,0.009473911346339792,0.0,0.0,1.2821250001250961,1.0430518598091443
2024-04-29,0,0.47398296,0,510.05999755859375,0.0035414704253415863,0.0,0.0,1.2866656078946301,1.0430518598091443
2024-04-30,0,0.46433103,0,501.9800109863281,-0.015841247325688257,0.0,-0.0,1.2662832197745142,1.0430518598091443
2024-05-01,1,0.46824288,0,500.3500061035156,-0.0032471509764099293,0.0,-0.0,1.262171406981012,1.0430518598091443
2024-05-02,1,0.47489062,0,505.0299987792969,0.009353437830903255,0.0,0.0,1.2739770487681525,1.0430518598091443
2024-05-03,1,0.47051856,0,511.2900085449219,0.012395322615995186,0.0,0.0,1.2897684052930072,1.0430518598091443
2024-05-06,0,0.4572498,0,516.5700073242188,0.010326817835387025,0.0,0.0,1.3030876086643057,1.0430518598091443
2024-05-07,0,0.44171372,0,517.1400146484375,0.0011034464179817682,0.0,0.0,1.3045254960184027,1.0430518598091443
2024-05-08,1,0.42615888,0,517.1900024414062,9.666200942248793e-05,0.0,0.0,1.3046515940741907,1.0430518598091443
2024-05-09,0,0.41582447,0,520.1699829101562,0.005761867891264316,0.0,0.0,1.3121688242033736,1.0430518598091443
2024-05-10,0,0.40536234,0,520.8400268554688,0.0012881249732326072,0.0,0.0,1.3138590616349273,1.0430518598091443
2024-05-13,1,0.39956924,0,520.9099731445312,0.0001342951490974631,0.0,0.0,1.3140355065335025,1.0430518598091443
2024-05-14,1,0.3969347,0,523.2999877929688,0.004588152985457228,0.0,0.0,1.320064502465801,1.0430518598091443
2024-05-15,0,0.3939566,0,529.780029296875,0.012383033929039389,0.0,0.0,1.3364109059883555,1.0430518598091443
2024-05-16,0,0.38952422,0,528.6900024414062,-0.002057508390634233,0.0,-0.0,1.3336612293359493,1.0430518598091443
2024-05-17,0,0.3876671,0,529.4500122070312,0.0014375338328991294,0.0,0.0,1.3355784124747456,1.0430518598091443
2024-05-20,1,0.3864045,0,530.0599975585938,0.0011521113183465825,0.0,0.0,1.3371171474802972,1.0430518598091443
2024-05-21,0,0.37779152,0,531.3599853515625,0.0024525295229904653,0.0,0.0,1.3403964667601895,1.0430518598091443
2024-05-22,0,0.37158567,0,529.8300170898438,-0.0028793441431358424,0.0,-0.0,1.3365370040441436,1.0430518598091443
2024-05-23,1,0.37139392,0,525.9600219726562,-0.007304220207159928,0.0,-0.0,1.3267746434515872,1.0430518598091443
2024-05-24,0,0.38334933,0,529.4400024414062,0.006616435324681147,0.0,0.0,1.3355531620704115,1.0430518598091443
2024-05-28,0,0.38867056,0,529.8099975585938,0.0006988423909817243,0.0,0.0,1.336486503235476,1.0430518598091443
2024-05-29,0,0.3913458,0,526.0999755859375,-0.007002551838871107,0.0,-0.0,1.327127687214618,1.0430518598091443
2024-05-30,1,0.39856508,0,522.6099853515625,-0.0066337015706721125,0.0,-0.0,1.3183239181914599,1.0430518598091443
2024-05-31,0,0.41046962,0,527.3699951171875,0.009108149287317735,0.0,0.0,1.3303314092473895,1.0430518598091443
2024-06-03,0,0.4193318,0,527.7999877929688,0.0008153529396106585,0.0,0.0,1.3314160988725756,1.0430518598091443
2024-06-04,1,0.42078358,0,528.3900146484375,0.0011178985773303562,0.0,0.0,1.33290448703534,1.0430518598091443
2024-06-05,0,0.42021447,0,534.6699829101562,0.011885100186643571,0.0,0.0,1.3487461904029816,1.0430518598091443
2024-06-06,0,0.4168686,0,534.6599731445312,-1.8721390661391446e-05,0.0,-0.0,1.348720939998648,1.0430518598091443
2024-06-07,1,0.40986583,0,534.010009765625,-0.0012156574487586225,0.0,-0.0,1.3470813573416418,1.0430518598091443
2024-06-10,1,0.40845588,0,535.6599731445312,0.003089761144422054,0.0,0.0,1.3512435169779313,1.0430518598091443
2024-06-11,1,0.40516388,0,536.9500122070312,0.0024083170801936227,0.0,0.0,1.3544977398193703,1.0430518598091443
2024-06-12,1,0.40313292,0,541.3599853515625,0.008213005017738695,0.0,0.0,1.3656222365530224,1.0430518598091443
2024-06-13,0,0.39597338,0,542.4500122070312,0.002013497275312748,0.0,0.0,1.3683719132054284,1.0430518598091443
2024-06-14,1,0.38734722,0,542.780029296875,0.0006083824913212244,0.0,0.0,1.3692044067190383,1.0430518598091443
2024-06-17,1,0.38351306,0,547.0999755859375,0.007958926371441244,0.0,0.0,1.380101803779568,1.0430518598091443
2024-06-18,0,0.38208988,0,548.489990234375,0.0025406958699802917,0.0,0.0,1.3836082227325832,1.0430518598091443
2024-06-20,0,0.3739771,0,547.0,-0.002716531314889248,0.0,-0.0,1.3798496076679918,1.0430518598091443
