accuracy,loss,val_accuracy,val_loss
0.5071206092834473,0.6946282982826233,0.5343189239501953,0.6925104260444641
0.5224744081497192,0.6937420964241028,0.5480464696884155,0.6911517381668091
0.535380482673645,0.6926829218864441,0.5417106747627258,0.6914166808128357
0.5122385621070862,0.6928004026412964,0.5564941763877869,0.6914262771606445
0.5073431134223938,0.6931599378585815,0.5459345579147339,0.6919951438903809
0.5080106854438782,0.6926382780075073,0.5448785424232483,0.6900516152381897
0.5089007616043091,0.6927230358123779,0.5448785424232483,0.6897091269493103
0.5240320563316345,0.692215621471405,0.5459345579147339,0.6888321042060852
0.5162438750267029,0.6924722790718079,0.5438225865364075,0.689022958278656
0.5109034180641174,0.6925936937332153,0.5417106747627258,0.68874591588974
0.5264797210693359,0.6927811503410339,0.5491024255752563,0.6888357996940613
0.5046728849411011,0.6926490664482117,0.5480464696884155,0.6885131597518921
0.5191366076469421,0.6924205422401428,0.5427666306495667,0.6881930828094482
0.5327102541923523,0.6914052367210388,0.540654718875885,0.688535213470459
0.5137961506843567,0.691675066947937,0.5480464696884155,0.6896885633468628
0.5202492475509644,0.692092776298523,0.5427666306495667,0.6886178851127625
0.5080106854438782,0.6918464303016663,0.5543822646141052,0.6899367570877075
0.5289274454116821,0.6916239857673645,0.5427666306495667,0.6915395855903625
0.5169114470481873,0.6915122270584106,0.5417106747627258,0.6877015233039856
0.524254560470581,0.6915321350097656,0.5427666306495667,0.6884719729423523
0.5229194760322571,0.6910099983215332,0.5438225865364075,0.693718671798706
0.5218068361282349,0.6910643577575684,0.5385427474975586,0.687629222869873
0.51958167552948,0.6914711594581604,0.5385427474975586,0.690581738948822
0.5467289686203003,0.6910648941993713,0.5438225865364075,0.6869717240333557
0.5284824371337891,0.6903409957885742,0.5395987033843994,0.6888442635536194
0.5347129702568054,0.6903344392776489,0.5459345579147339,0.687458872795105
0.534045398235321,0.6903729438781738,0.5575501322746277,0.6872066259384155
0.5146862268447876,0.6908916234970093,0.5469905138015747,0.688639223575592
0.5189141035079956,0.6898368000984192,0.5374867916107178,0.6895152926445007
0.538273274898529,0.69031822681427,0.5491024255752563,0.6870036721229553
0.5215843319892883,0.689782977104187,0.5469905138015747,0.6873456835746765
0.5358255505561829,0.6900599598884583,0.540654718875885,0.6889613270759583
0.5400534272193909,0.6895758509635925,0.5586061477661133,0.6875990033149719
0.5344904065132141,0.6889901161193848,0.5596621036529541,0.6869539022445679
0.5371606349945068,0.689384400844574,0.5427666306495667,0.6880278587341309
0.535380482673645,0.6891540884971619,0.5459345579147339,0.6891708970069885
0.5376057028770447,0.6893824338912964,0.5438225865364075,0.6873395442962646
0.5344904065132141,0.6892591714859009,0.5427666306495667,0.6874043941497803
0.5331553220748901,0.6879665851593018,0.540654718875885,0.6869416832923889
0.5373831987380981,0.6896201968193054,0.5395987033843994,0.6868807673454285
0.5398308634757996,0.6882285475730896,0.5469905138015747,0.6867765784263611
0.5351579785346985,0.6889715790748596,0.5417106747627258,0.6885414719581604
0.5453938841819763,0.6877980828285217,0.5353748798370361,0.6885607242584229
0.5336003303527832,0.6884339451789856,0.5607180595397949,0.6868712306022644
0.5402759313583374,0.6888607144355774,0.5491024255752563,0.6869766116142273
0.5264797210693359,0.6884362697601318,0.536430835723877,0.6874580979347229
0.539608359336853,0.6883708238601685,0.5469905138015747,0.6876181960105896
0.5371606349945068,0.6877579092979431,0.555438220500946,0.6869820952415466
0.5347129702568054,0.688327431678772,0.5427666306495667,0.687648355960846
0.5222519040107727,0.688967764377594,0.5438225865364075,0.6915717124938965
