accuracy,loss,val_accuracy,val_loss
0.49919354915618896,0.7105187177658081,0.49514561891555786,0.7043329477310181
0.5100806355476379,0.7041254639625549,0.48737862706184387,0.7070792317390442
0.5072580575942993,0.7035025358200073,0.49126213788986206,0.7068999409675598
0.5189515948295593,0.7002004981040955,0.49514561891555786,0.7069570422172546
0.5177419185638428,0.6987192034721375,0.48155340552330017,0.7069669365882874
0.5104838609695435,0.6992913484573364,0.5145630836486816,0.7044129371643066
0.53911292552948,0.6964194774627686,0.48155340552330017,0.7051433324813843
0.5362903475761414,0.6957275867462158,0.4737864136695862,0.7069448828697205
0.53911292552948,0.6926845908164978,0.4737864136695862,0.7087843418121338
0.5415322780609131,0.6932297945022583,0.48932039737701416,0.713496744632721
0.5600806474685669,0.6910461783409119,0.47961166501045227,0.7099615335464478
