accuracy,loss,val_accuracy,val_loss
0.47338709235191345,0.7262767553329468,0.5145630836486816,0.7197383046150208
0.52338707447052,0.7200182676315308,0.477669894695282,0.7188730835914612
0.5201612710952759,0.7143626809120178,0.5087378621101379,0.7145516872406006
0.5229838490486145,0.711338222026825,0.49708738923072815,0.716077983379364
0.5504032373428345,0.7067603468894958,0.5456310510635376,0.7093707919120789
0.5552419424057007,0.7052919864654541,0.47961166501045227,0.7205345034599304
0.5560483932495117,0.7030633687973022,0.5203883647918701,0.7103508710861206
0.5572580695152283,0.700465202331543,0.5048543810844421,0.7143003940582275
0.5661290287971497,0.6994335055351257,0.48543688654899597,0.7204394340515137
0.5754032135009766,0.6960987448692322,0.4757281541824341,0.7229819297790527
0.5600806474685669,0.6963837146759033,0.477669894695282,0.7159075736999512
0.5794354677200317,0.6903880834579468,0.4737864136695862,0.7181011438369751
0.5907257795333862,0.689947783946991,0.477669894695282,0.7234423756599426
0.5802419185638428,0.6912533044815063,0.49320387840270996,0.7164570689201355
0.5826612710952759,0.6879129409790039,0.477669894695282,0.7372748851776123
